SchCode,School,City,County,Enrollment,Conditional_Num,Cond_Per,PBE_Num,PBE_Per,FRPM_Per
6108872,PALOMA ELEMENTARY,SAN MARCOS,SAN DIEGO,173,11,0.063583815,1,0.005780347,0.398969084
6114169,DISCOVERY ELEMENTARY,SAN MARCOS,SAN DIEGO,136,7,0.051470588,7,0.051470588,0.274900407
6115349,TWIN OAKS ELEMENTARY,SAN MARCOS,SAN DIEGO,102,6,0.058823529,1,0.009803922,0.585843384
6116206,CARRILLO ELEMENTARY,CARLSBAD,SAN DIEGO,160,1,0.00625,13,0.08125,0.201499537
6040661,WARNER ELEMENTARY,WARNER SPRINGS,SAN DIEGO,18,7,0.388888889,0,0,0.838461518
0100511,LILAC,VALLEY CENTER,SAN DIEGO,106,1,0.009433962,14,0.132075472,0.466338247
6038962,PAUMA ELEMENTARY,PAUMA VALLEY,SAN DIEGO,40,4,0.1,0,0,0.823741019
6106124,VALLEY CENTER PRIMARY,VALLEY CENTER,SAN DIEGO,219,40,0.182648402,12,0.054794521,0.551053464
0123059,HIGH TECH ELEMENTARY CHULA VISTA,CHULA VISTA,SAN DIEGO,62,0,0,2,0.032258065,0.546341479
0127605,HIGH TECH ELEMENTARY NORTH COUNTY,SAN MARCOS,SAN DIEGO,61,0,0,0,0,0.555555582
0111427,FEINSTEIN -DIANNE- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,84,9,0.107142857,0,0,0.295857996
0120386,CHINESE IMMERSION SCHOOL AT DEAVILA,SAN FRANCISCO,SAN FRANCISCO,59,1,0.016949153,1,0.016949153,0.164804474
0123117,SAN FRANCISCO PUBLIC MONTESSORI,SAN FRANCISCO,SAN FRANCISCO,37,4,0.108108108,3,0.081081081,0.384000003
6040695,ALAMO ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,84,10,0.119047619,0,0,0.399246693
6040703,ALVARADO ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,87,7,0.08045977,0,0,0.397727281
6040737,ARGONNE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,5,0.056818182,0,0,0.385487527
6040752,CARMICHAEL -BESSIE- FEC,SAN FRANCISCO,SAN FRANCISCO,82,1,0.012195122,0,0,0.849378884
6040760,HARTE -BRET- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,41,15,0.365853659,0,0,0.963157892
6040778,BRYANT ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,41,21,0.512195122,0,0,0.958174884
6040828,CLARENDON ALTERNATIVE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,86,0,0,0,0,0.206484646
6040836,CLEVELAND ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,64,8,0.125,0,0,0.953757226
6040851,SLOAT -COMMODORE- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,64,6,0.09375,2,0.03125,0.448101252
6040877,LAU -GORDON J.- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,14,0.159090909,0,0,0.910447776
6040893,WEBSTER -DANIEL- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,60,10,0.166666667,0,0,0.569395006
6040919,MILK -HARVEY- CIVIL RIGHTS ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,32,14,0.4375,0,0,0.550000012
6040935,EDISON CHARTER ACADEMY,SAN FRANCISCO,SAN FRANCISCO,88,0,0,0,0,0.822475553
6040943,TAYLOR -EDWARD R.- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,105,7,0.066666667,0,0,0.825493157
6040950,EL DORADO ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,35,9,0.257142857,0,0,0.85661763
6040968,COBB -WILLIAM L.- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,26,2,0.076923077,0,0,0.739361703
6040984,FAIRMOUNT ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,66,8,0.121212121,0,0,0.621483386
6041008,KEY -FRANCIS SCOTT- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,87,3,0.034482759,0,0,0.415584415
6041016,MCCOPPIN -FRANK- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,36,0,0,0,0,0.683453262
6041040,GARFIELD ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,44,4,0.090909091,0,0,0.634453773
6041065,PEABODY -GEORGE- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,42,1,0.023809524,0,0,0.252747267
6041073,GLEN PARK ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,67,9,0.134328358,4,0.059701493,0.684057951
6041115,GRATTAN ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,65,5,0.076923077,0,0,0.215384617
6041123,GUADALUPE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,21,0.238636364,0,0,0.816666663
6041131,YICK WO ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,45,5,0.111111111,0,0,0.475471705
6041149,CHAVEZ -CESAR- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,78,23,0.294871795,0,0,0.943600893
6041156,HILLCREST ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,70,8,0.114285714,0,0,0.917040348
6041206,PARKER -JEAN- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,41,5,0.12195122,0,0,0.881040871
6041230,JEFFERSON ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,3,0.034090909,3,0.034090909,0.38188976
6041255,MUIR -JOHN- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,53,12,0.226415094,1,0.018867925,0.903100789
6041271,ORTEGA -JOSE- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,56,6,0.107142857,0,0,0.475644708
6041289,SERRA -JUNIPERO- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,52,0,0,0,0,0.912751675
6041305,LAFAYETTE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,83,7,0.084337349,1,0.012048193,0.332089543
6041321,LAKESHORE ALTERNATIVE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,85,11,0.129411765,0,0,0.546391726
6041339,LAWTON ALTERNATIVE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,65,6,0.092307692,0,0,0.540133774
6041347,FLYNN -LEONARD R.- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,76,21,0.276315789,3,0.039473684,0.74579829
6041362,LONGFELLOW ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,84,7,0.083333333,0,0,0.821487606
6041412,MARSHALL ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,44,2,0.045454545,2,0.045454545,0.80859375
6041420,MCKINLEY ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,63,4,0.063492063,2,0.031746032,0.252010733
6041438,MIRALOMA ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,58,16,0.275862069,0,0,0.160326093
6041446,MONROE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,25,0.284090909,0,0,0.791984737
6041487,REVERE -PAUL- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,50,3,0.06,0,0,0.822869956
6041503,PARKS -ROSA- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,82,8,0.097560976,2,0.024390244,0.5625
6041511,REDDING ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,42,10,0.238095238,0,0,0.863309324
6041529,STEVENSON -ROBERT LOUIS- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,79,3,0.037974684,0,0,0.534042537
6041545,SANCHEZ ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,54,29,0.537037037,0,0,0.917695463
6041560,SHERIDAN ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,37,7,0.189189189,0,0,0.855140209
6041578,SHERMAN ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,68,3,0.044117647,0,0,0.461538464
6041586,MALCOLM X ACADEMY,SAN FRANCISCO,SAN FRANCISCO,19,3,0.157894737,0,0,0.948979616
6041594,SPRING VALLEY ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,50,6,0.12,1,0.02,0.842696607
6041602,KING -STARR- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,60,21,0.35,0,0,0.536931813
6041610,SUNNYSIDE ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,62,5,0.080645161,2,0.032258065,0.434426218
6041644,SUTRO ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,43,0,0,0,0,0.631372571
6041685,ULLOA ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,2,0.022727273,0,0,0.600386083
6041701,VISITACION VALLEY ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,63,7,0.111111111,1,0.015873016,0.880794704
6041727,WEST PORTAL ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,99,6,0.060606061,2,0.02020202,0.393581092
6062046,BUENA VISTA HORACE MANN K-8,SAN FRANCISCO,SAN FRANCISCO,59,28,0.474576271,0,0,0.682624102
6089585,MISSION EDUCATION CENTER,SAN FRANCISCO,SAN FRANCISCO,21,10,0.476190476,0,0,1
6089775,ROOFTOP ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,63,13,0.206349206,0,0,0.414551616
6093488,SAN FRANCISCO COMMUNITY ALTERNATIVE,SAN FRANCISCO,SAN FRANCISCO,31,10,0.322580645,0,0,0.71684587
6093496,CARVER -GEORGE WASHINGTON- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,44,24,0.545454545,0,0,0.946281016
6097919,NEW TRADITIONS ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,44,4,0.090909091,0,0,0.403162062
6099154,MOSCONE -GEORGE R.- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,64,5,0.078125,0,0,0.910326064
6102479,LILIENTHAL -CLAIRE- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,88,3,0.034090909,0,0,0.238912731
6104673,DREW -CHARLES- COLLEGE PREPARATORY ACADEMY,SAN FRANCISCO,SAN FRANCISCO,41,21,0.512195122,0,0,0.964285731
6112601,CREATIVE ARTS CHARTER,SAN FRANCISCO,SAN FRANCISCO,44,0,0,5,0.113636364,0.2299169
6113245,YU -ALICE FONG- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,66,6,0.090909091,0,0,0.346020758
6113252,CHIN -JOHN YEHALL- ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,43,0,0,0,0,0.835820913
6113997,SUNSET ELEMENTARY,SAN FRANCISCO,SAN FRANCISCO,67,0,0,0,0,0.326829255
6115901,TENDERLOIN COMMUNITY,SAN FRANCISCO,SAN FRANCISCO,65,3,0.046153846,0,0,0.936813176
0123505,MISSION PREPARATORY,SAN FRANCISCO,SAN FRANCISCO,51,1,0.019607843,0,0,0.845161319
3930476,VENTURE ACADEMY,STOCKTON,SAN JOAQUIN,34,0,0,0,0,0.654416978
6069215,SAN JOAQUIN COUNTY SPECIAL EDUCATION,STOCKTON,SAN JOAQUIN,52,0,0,2,0.038461538,0.432270914
0127134,RIVER ISLANDS TECHNOLOGY ACADEMY,LATHROP,SAN JOAQUIN,53,0,0,3,0.056603774,0.473417729
6041750,BANTA ELEMENTARY,TRACY,SAN JOAQUIN,66,11,0.166666667,0,0,0.682389915
0126011,ESCALON CHARTER ACADEMY,ESCALON,SAN JOAQUIN,26,0,0,3,0.115384615,0.5
6041784,COLLEGEVILLE ELEMENTARY,STOCKTON,SAN JOAQUIN,12,0,0,0,0,0.860655725
6041792,DENT ELEMENTARY,ESCALON,SAN JOAQUIN,97,4,0.041237113,2,0.020618557,0.538338661
6041800,FARMINGTON ELEMENTARY,FARMINGTON,SAN JOAQUIN,30,0,0,1,0.033333333,0.90625
6041834,VAN ALLEN ELEMENTARY,ESCALON,SAN JOAQUIN,64,7,0.109375,2,0.03125,0.473214298
0105718,ANTHONY C. TRAINA ELEMENTARY,TRACY,SAN JOAQUIN,89,4,0.04494382,0,0,0.338253379
6110373,MONTICELLO ELEMENTARY,TRACY,SAN JOAQUIN,100,6,0.06,3,0.03,0.26696834
6117618,TOM HAWKINS ELEMENTARY,TRACY,SAN JOAQUIN,74,0,0,1,0.013513514,0.251295328
6041891,COLONIAL HEIGHTS,STOCKTON,SAN JOAQUIN,51,1,0.019607843,1,0.019607843,0.791443825
6041909,JOHN R. WILLIAMS,STOCKTON,SAN JOAQUIN,93,6,0.064516129,1,0.010752688,0.79207921
6041917,LINCOLN ELEMENTARY,STOCKTON,SAN JOAQUIN,105,5,0.047619048,0,0,0.83407408
6041933,TULLY C. KNOLES,STOCKTON,SAN JOAQUIN,77,1,0.012987013,0,0,0.84793812
6095210,MABLE BARRON,STOCKTON,SAN JOAQUIN,78,0,0,0,0,0.564068675
6104020,CLAUDIA LANDEEN,STOCKTON,SAN JOAQUIN,97,1,0.010309278,1,0.010309278,0.685483873
6105738,DON RIGGIO,STOCKTON,SAN JOAQUIN,54,1,0.018518519,0,0,0.672651947
6111462,BROOKSIDE,STOCKTON,SAN JOAQUIN,76,0,0,0,0,0.292035401
6041966,GLENWOOD ELEMENTARY,STOCKTON,SAN JOAQUIN,40,0,0,0,0,0.676392555
6041974,LINDEN ELEMENTARY,LINDEN,SAN JOAQUIN,96,1,0.010416667,0,0,0.562780261
6042006,WAVERLY ELEMENTARY,STOCKTON,SAN JOAQUIN,22,0,0,0,0,0.521739125
0100560,LOIS E. BORCHARDT ELEMENTARY,LODI,SAN JOAQUIN,102,2,0.019607843,0,0,0.748138964
0102632,ANSEL ADAMS,STOCKTON,SAN JOAQUIN,98,5,0.051020408,0,0,0.756489515
0108209,ELLERTH E. LARSON ELEMENTARY,LODI,SAN JOAQUIN,148,4,0.027027027,0,0,0.42879498
0108217,MANLIO SILVA ELEMENTARY,STOCKTON,SAN JOAQUIN,91,8,0.087912088,0,0,0.502937734
0111286,GEORGE LINCOLN MOSHER,STOCKTON,SAN JOAQUIN,111,1,0.009009009,0,0,0.703636348
0111419,WOODBRIDGE,LODI,SAN JOAQUIN,55,6,0.109090909,0,0,0.707656622
0116608,PODESTA RANCH ELEMENTARY,STOCKTON,SAN JOAQUIN,126,14,0.111111111,0,0,0.481953293
0122580,RIO VALLEY CHARTER,LODI,SAN JOAQUIN,14,3,0.214285714,4,0.285714286,0.661129594
6042055,DAVIS ELEMENTARY,STOCKTON,SAN JOAQUIN,33,0,0,0,0,0.818181813
6042071,ERMA B. REESE ELEMENTARY,LODI,SAN JOAQUIN,92,8,0.086956522,0,0,0.431962013
6042097,GEORGE WASHINGTON ELEMENTARY,LODI,SAN JOAQUIN,67,8,0.119402985,0,0,0.894366205
6042121,HOUSTON,ACAMPO,SAN JOAQUIN,18,0,0,0,0,0.726775944
6042139,LAKEWOOD ELEMENTARY,LODI,SAN JOAQUIN,72,18,0.25,0,0,0.605633795
6042147,LAWRENCE ELEMENTARY,LODI,SAN JOAQUIN,140,14,0.1,0,0,0.949720681
6042154,LEROY NICHOLS ELEMENTARY,LODI,SAN JOAQUIN,53,1,0.018867925,0,0,0.809139788
6042170,LIVE OAK ELEMENTARY,LODI,SAN JOAQUIN,40,2,0.05,0,0,0.899280548
6042188,LOCKEFORD ELEMENTARY,LOCKEFORD,SAN JOAQUIN,61,0,0,1,0.016393443,0.625272334
6042204,CLYDE W. NEEDHAM ELEMENTARY,LODI,SAN JOAQUIN,48,1,0.020833333,1,0.020833333,0.952681363
6042295,VINEWOOD ELEMENTARY,LODI,SAN JOAQUIN,61,9,0.147540984,0,0,0.398854971
6097760,HERITAGE ELEMENTARY,LODI,SAN JOAQUIN,70,2,0.028571429,0,0,0.992660522
6098057,VICTOR ELEMENTARY,VICTOR,SAN JOAQUIN,18,0,0,0,0,0.825136602
6100341,OAKWOOD ELEMENTARY,STOCKTON,SAN JOAQUIN,60,5,0.083333333,0,0,0.891143918
6100366,PARKLANE ELEMENTARY,STOCKTON,SAN JOAQUIN,62,0,0,0,0,0.965844393
6104038,CREEKSIDE ELEMENTARY,STOCKTON,SAN JOAQUIN,92,2,0.02173913,0,0,0.853658557
6104426,CLAIRMONT ELEMENTARY,STOCKTON,SAN JOAQUIN,72,2,0.027777778,1,0.013888889,0.9612903
6108807,WAGNER-HOLT ELEMENTARY,STOCKTON,SAN JOAQUIN,77,7,0.090909091,0,0,0.890495896
6108856,BECKMAN ELEMENTARY,LODI,SAN JOAQUIN,84,3,0.035714286,0,0,0.879999995
6109839,WESTWOOD ELEMENTARY,STOCKTON,SAN JOAQUIN,86,8,0.093023256,0,0,0.905187845
6110944,SUTHERLAND ELEMENTARY,STOCKTON,SAN JOAQUIN,39,1,0.025641026,0,0,0.919881284
6111983,JOHN MUIR ELEMENTARY,STOCKTON,SAN JOAQUIN,103,1,0.009708738,0,0,0.513302028
6116594,ASPIRE VINCENT SHALVEY ACADEMY,STOCKTON,SAN JOAQUIN,66,1,0.015151515,0,0,0.282051295
6117675,JOE SERNA JR. CHARTER,LODI,SAN JOAQUIN,42,0,0,0,0,0.669753075
6118921,ASPIRE RIVER OAKS CHARTER,STOCKTON,SAN JOAQUIN,66,0,0,1,0.015151515,0.574412525
6120059,JULIA MORGAN ELEMENTARY,STOCKTON,SAN JOAQUIN,64,2,0.03125,0,0,0.523214281
0105973,WALTER WOODWARD ELEMENTARY,MANTECA,SAN JOAQUIN,77,0,0,4,0.051948052,0.388369679
0108613,VERITAS ELEMENTARY,MANTECA,SAN JOAQUIN,109,0,0,4,0.036697248,0.460767955
0113357,MOSSDALE ELEMENTARY,LATHROP,SAN JOAQUIN,104,0,0,2,0.019230769,0.512614667
6042311,FRENCH CAMP ELEMENTARY,FRENCH CAMP,SAN JOAQUIN,69,0,0,0,0,0.887445867
6042329,GOLDEN WEST ELEMENTARY,MANTECA,SAN JOAQUIN,55,0,0,0,0,0.779635251
6042337,LATHROP ELEMENTARY,LATHROP,SAN JOAQUIN,106,0,0,0,0,0.81312567
6042345,LINCOLN ELEMENTARY,MANTECA,SAN JOAQUIN,76,0,0,1,0.013157895,0.839999974
6042360,NEW HAVEN ELEMENTARY,MANTECA,SAN JOAQUIN,54,0,0,0,0,0.499165267
6042378,NILE GARDEN ELEMENTARY,MANTECA,SAN JOAQUIN,59,0,0,1,0.016949153,0.715767622
6042386,SEQUOIA ELEMENTARY,MANTECA,SAN JOAQUIN,60,0,0,0,0,0.847682118
6042394,SHASTA ELEMENTARY,MANTECA,SAN JOAQUIN,78,0,0,2,0.025641026,0.732572854
6104533,NEIL HAFLEY ELEMENTARY,MANTECA,SAN JOAQUIN,73,0,0,3,0.04109589,0.709359586
6107429,GEORGE MCPARLAND ELEMENTARY,MANTECA,SAN JOAQUIN,105,0,0,0,0,0.448742747
6108237,BROCK ELLIOTT ELEMENTARY,MANTECA,SAN JOAQUIN,62,0,0,0,0,0.5625
6109532,STELLA BROCKMAN ELEMENTARY,MANTECA,SAN JOAQUIN,79,0,0,7,0.088607595,0.577830195
6110555,AUGUST KNODT ELEMENTARY,STOCKTON,SAN JOAQUIN,73,0,0,1,0.01369863,0.764015675
6112197,JOSHUA COWELL ELEMENTARY,MANTECA,SAN JOAQUIN,88,0,0,0,0,0.598095238
6115414,GREAT VALLEY ELEMENTARY,STOCKTON,SAN JOAQUIN,90,0,0,0,0,0.762157381
6118509,"JOSEPH WIDMER, JR., ELEMENTARY",LATHROP,SAN JOAQUIN,84,0,0,1,0.011904762,0.646726847
6120505,GEORGE Y. KOMURE ELEMENTARY,STOCKTON,SAN JOAQUIN,86,0,0,2,0.023255814,0.744918704
6042428,NEW HOPE ELEMENTARY,THORNTON,SAN JOAQUIN,19,0,0,1,0.052631579,0.919597983
0124768,GREAT VALLEY ACADEMY - MANTECA,MANTECA,SAN JOAQUIN,92,0,0,2,0.02173913,0.256923079
0127191,CALIFORNIA VIRTUAL ACADEMY SAN JOAQUIN,SIMI VALLEY,SAN JOAQUIN,59,6,0.101694915,12,0.203389831,0.548872173
0128553,ACACIA ELEMENTARY CHARTER,STOCKTON,SAN JOAQUIN,0,0,0,0,0,0.918032765
6042436,NEW JERUSALEM ELEMENTARY,TRACY,SAN JOAQUIN,23,4,0.173913043,0,0,0.652173936
6119309,DELTA CHARTER,TRACY,SAN JOAQUIN,15,1,0.066666667,0,0,0.469333321
6042444,OAK VIEW ELEMENTARY,ACAMPO,SAN JOAQUIN,43,1,0.023255814,0,0,0.501222491
0108035,PARK VIEW ELEMENTARY,RIPON,SAN JOAQUIN,26,1,0.038461538,1,0.038461538,0.254716992
0125849,CALIFORNIA CONNECTIONS ACADEMY RIPON,RIPON,SAN JOAQUIN,28,0,0,5,0.178571429,0.333333343
6042477,RIPON ELEMENTARY,RIPON,SAN JOAQUIN,47,0,0,4,0.085106383,0.547085226
6042485,RIPONA ELEMENTARY,RIPON,SAN JOAQUIN,70,0,0,1,0.014285714,0.533163249
6106322,WESTON ELEMENTARY,RIPON,SAN JOAQUIN,51,0,0,3,0.058823529,0.394431561
6109284,COLONY OAK ELEMENTARY,RIPON,SAN JOAQUIN,53,0,0,1,0.018867925,0.319540232
0100206,GEORGE W. BUSH ELEMENTARY,STOCKTON,SAN JOAQUIN,81,0,0,1,0.012345679,0.824973345
0108647,ASPIRE ROSA PARKS ACADEMY,STOCKTON,SAN JOAQUIN,64,0,0,0,0,0.887434542
0111310,JOHN MARSHALL ELEMENTARY,STOCKTON,SAN JOAQUIN,96,2,0.020833333,4,0.041666667,0.913194418
0111328,MAXINE HONG KINGSTON ELEMENTARY,STOCKTON,SAN JOAQUIN,94,2,0.021276596,0,0,0.880459785
0111336,PITTMAN CHARTER,STOCKTON,SAN JOAQUIN,74,1,0.013513514,0,0,0.935427547
0111344,WILHELMINA HENRY ELEMENTARY,STOCKTON,SAN JOAQUIN,94,2,0.021276596,0,0,0.92545259
0111351,JOHN C. FREMONT ELEMENTARY,STOCKTON,SAN JOAQUIN,111,1,0.009009009,0,0,0.907793641
0111369,ALEXANDER HAMILTON ELEMENTARY,STOCKTON,SAN JOAQUIN,98,10,0.102040816,0,0,0.871944129
0114876,ASPIRE PORT CITY ACADEMY,STOCKTON,SAN JOAQUIN,72,0,0,0,0,0.732843161
0115303,VALENTINE PEYTON ELEMENTARY,STOCKTON,SAN JOAQUIN,125,0,0,0,0,0.768799126
0117853,DR. LEWIS DOLPHIN STALLWORTH SR. CHARTER,STOCKTON,SAN JOAQUIN,58,18,0.310344828,0,0,1
0118752,SPANOS -ALEX G.- ELEMENTARY,STOCKTON,SAN JOAQUIN,71,0,0,0,0,0.950787425
0120725,STOCKTON COLLEGIATE INTERNATIONAL ELEMENTARY,STOCKTON,SAN JOAQUIN,66,1,0.015151515,2,0.03030303,0.486746997
0121541,ASPIRE APEX ACADEMY,STOCKTON,SAN JOAQUIN,47,0,0,0,0,0.76678443
0121798,PRIMARY YEARS ACADEMY,STOCKTON,SAN JOAQUIN,56,1,0.017857143,2,0.035714286,0.699275374
0124958,TEAM CHARTER,STOCKTON,SAN JOAQUIN,110,6,0.054545455,0,0,0.900849879
6042501,ADAMS ELEMENTARY,STOCKTON,SAN JOAQUIN,65,0,0,0,0,0.913533807
6042519,AUGUST ELEMENTARY,STOCKTON,SAN JOAQUIN,93,2,0.021505376,1,0.010752688,0.967095852
6042535,CLEVELAND ELEMENTARY,STOCKTON,SAN JOAQUIN,106,2,0.018867925,1,0.009433962,0.915929198
6042543,EL DORADO ELEMENTARY,STOCKTON,SAN JOAQUIN,96,0,0,1,0.010416667,0.942148745
6042550,ELMWOOD ELEMENTARY,STOCKTON,SAN JOAQUIN,117,2,0.017094017,0,0,0.926199257
6042568,KING ELEMENTARY,STOCKTON,SAN JOAQUIN,139,3,0.021582734,0,0,0.965738773
6042576,FILLMORE ELEMENTARY,STOCKTON,SAN JOAQUIN,88,6,0.068181818,0,0,0.912302077
6042600,GRUNSKY ELEMENTARY,STOCKTON,SAN JOAQUIN,64,5,0.078125,0,0,0.899280548
6042618,HARRISON ELEMENTARY,STOCKTON,SAN JOAQUIN,95,1,0.010526316,0,0,0.922942221
6042626,HAZELTON ELEMENTARY,STOCKTON,SAN JOAQUIN,65,5,0.076923077,0,0,0.946684003
6042634,HOOVER ELEMENTARY,STOCKTON,SAN JOAQUIN,94,1,0.010638298,0,0,0.89690721
6042667,KENNEDY ELEMENTARY,STOCKTON,SAN JOAQUIN,56,0,0,0,0,0.879345596
6042683,MADISON ELEMENTARY,STOCKTON,SAN JOAQUIN,72,1,0.013888889,0,0,0.909694552
6042691,MCKINLEY ELEMENTARY,STOCKTON,SAN JOAQUIN,84,1,0.011904762,0,0,0.919698894
6042709,MONROE ELEMENTARY,STOCKTON,SAN JOAQUIN,64,3,0.046875,0,0,0.887159526
6042717,MONTEZUMA ELEMENTARY,STOCKTON,SAN JOAQUIN,119,12,0.100840336,0,0,0.8863976
6042725,NIGHTINGALE CHARTER,STOCKTON,SAN JOAQUIN,38,0,0,0,0,0.94193548
6042741,PULLIAM ELEMENTARY,STOCKTON,SAN JOAQUIN,99,7,0.070707071,0,0,0.88668555
6042758,ROOSEVELT ELEMENTARY,STOCKTON,SAN JOAQUIN,39,1,0.025641026,1,0.025641026,0.95670104
6042766,TAFT ELEMENTARY,STOCKTON,SAN JOAQUIN,77,0,0,0,0,0.914285719
6042774,TAYLOR LEADERSHIP ACADEMY,STOCKTON,SAN JOAQUIN,81,1,0.012345679,0,0,0.920388341
6042782,TYLER SKILLS ELEMENTARY,STOCKTON,SAN JOAQUIN,49,0,0,0,0,0.89463222
6042790,VAN BUREN ELEMENTARY,STOCKTON,SAN JOAQUIN,71,7,0.098591549,0,0,0.926870763
6042808,VICTORY ELEMENTARY,STOCKTON,SAN JOAQUIN,45,1,0.022222222,0,0,0.912380934
6042824,WILSON ELEMENTARY,STOCKTON,SAN JOAQUIN,61,5,0.081967213,1,0.016393443,0.914425433
6098651,COMMODORE STOCKTON SKILLS,STOCKTON,SAN JOAQUIN,120,0,0,1,0.008333333,0.707749784
6098677,KOHL OPEN ELEMENTARY,STOCKTON,SAN JOAQUIN,27,0,0,0,0,0.512820542
6104665,GEORGE WASHINGTON ELEMENTARY,STOCKTON,SAN JOAQUIN,24,1,0.041666667,0,0,0.960869551
6115422,RIO CALAVERAS ELEMENTARY,STOCKTON,SAN JOAQUIN,120,0,0,0,0,0.780861259
6116115,SAN JOAQUIN ELEMENTARY,STOCKTON,SAN JOAQUIN,86,1,0.011627907,0,0,0.895522416
6118871,DOLORES HUERTA ELEMENTARY,STOCKTON,SAN JOAQUIN,47,0,0,0,0,0.934823096
0102384,PRIMARY CHARTER,TRACY,SAN JOAQUIN,66,0,0,2,0.03030303,0.121212125
0108357,GEORGE KELLY ELEMENTARY,TRACY,SAN JOAQUIN,91,1,0.010989011,0,0,0.328683525
6042832,CENTRAL ELEMENTARY,TRACY,SAN JOAQUIN,79,1,0.012658228,0,0,0.800829887
6042857,MCKINLEY ELEMENTARY,TRACY,SAN JOAQUIN,141,0,0,2,0.014184397,0.723557711
6042865,NORTH ELEMENTARY,TRACY,SAN JOAQUIN,100,0,0,0,0,0.839694679
6042881,SOUTH WEST PARK ELEMENTARY,TRACY,SAN JOAQUIN,212,0,0,3,0.014150943,0.746753275
6106488,LOUIS J. VILLALOVOZ ELEMENTARY,TRACY,SAN JOAQUIN,81,0,0,0,0,0.620573342
6107973,MELVILLE S. JACOBSON ELEMENTARY,TRACY,SAN JOAQUIN,141,0,0,2,0.014184397,0.581730783
6108997,GLADYS POET-CHRISTIAN ELEMENTARY,TRACY,SAN JOAQUIN,47,1,0.021276596,0,0,0.396072
6110530,LOUIS A. BOHN ELEMENTARY,TRACY,SAN JOAQUIN,72,0,0,1,0.013888889,0.545105577
